close,datetime,high,low,open,symbol,volume
511,186.63,1513922400000,187.48,185.97,187.27,COST,1078310
512,186.55,1514268000000,187.34,186.12,186.19,COST,1120442
513,186.3,1514354400000,187.06,185.8,186.85,COST,1175219
514,186.62,1514440800000,187.02,186.185,186.57,COST,1017572
515,186.12,1514527200000,187.6,185.93,186.46,COST,2028358
516,188.32,1514872800000,190.68,186.74,187.23,COST,2509344
517,190.58,1514959200000,192.1,188.38,188.82,COST,3364378
518,189.1,1515045600000,192.3,187.561,192.0,COST,3525786
519,187.75,1515132000000,189.68,186.72,189.43,COST,2819026
520,188.48,1515391200000,188.979,187.25,187.32,COST,1962275
521,186.29,1515477600000,189.3,186.15,189.01,COST,2241908
522,185.42,1515564000000,186.24,183.881,185.75,COST,2609522
523,189.38,1515650400000,190.67,185.03,185.43,COST,4678618
524,191.84,1515736800000,192.179,190.0,190.1,COST,3499538
525,191.53,1516082400000,192.84,190.89,192.35,COST,2006574
526,192.29,1516168800000,192.56,191.34,192.53,COST,2585195
527,191.51,1516255200000,193.03,191.22,192.23,COST,1907960
528,192.29,1516341600000,192.64,191.16,191.71,COST,2353839
529,194.38,1516600800000,194.76,192.06,192.5,COST,3009122
530,193.42,1516687200000,194.1,192.07,193.61,COST,2316444
531,194.24,1516773600000,194.75,191.925,194.43,COST,2799224
532,197.95,1516860000000,198.45,194.735,195.0,COST,3558701
533,198.91,1516946400000,199.23,195.69,197.75,COST,2756240
534,198.32,1517205600000,199.88,197.56,198.37,COST,2031082
535,197.91,1517292000000,198.79,196.08,197.59,COST,2285040
536,194.87,1517378400000,198.4747,194.1,197.44,COST,2682299
537,193.47,1517464800000,195.4,192.44,193.41,COST,2096563
538,190.99,1517551200000,193.6,190.8,191.25,COST,2386573
539,182.77,1517810400000,192.1,182.525,190.66,COST,3407221
540,185.01,1517896800000,185.24,176.2,178.91,COST,4067910
541,183.19,1517983200000,186.19,183.07,184.6,COST,2594822
542,178.61,1518069600000,184.51,178.53,184.51,COST,3013199
543,180.72,1518156000000,182.07,175.79,179.78,COST,2777218
544,181.06,1518415200000,183.259,180.38,181.84,COST,1596154
545,184.15,1518501600000,184.6,180.05,180.22,COST,2123884
546,187.35,1518588000000,188.48,182.31,182.71,COST,2190997
547,191.48,1518674400000,191.71,186.57,188.09,COST,2072861
548,191.56,1518760800000,194.62,191.04,191.45,COST,1970118
549,188.12,1519106400000,191.48,187.63,189.87,COST,2202139
550,185.75,1519192800000,189.14,185.69,188.53,COST,1747191
551,186.59,1519279200000,188.33,185.66,186.35,COST,1360115
552,189.81,1519365600000,189.85,185.91,187.83,COST,1561698
553,192.81,1519624800000,193.095,189.93,190.1,COST,1852410
554,190.1,1519711200000,195.52,190.1,193.45,COST,2170354
555,190.9,1519797600000,193.76,190.89,191.6,COST,2179803
556,189.03,1519884000000,192.99,187.32,191.31,COST,2447672
557,189.33,1519970400000,190.39,187.2162,187.48,COST,2275923
558,191.48,1520229600000,191.98,187.5,188.45,COST,2155785
559,191.46,1520316000000,192.25,190.0699,192.14,COST,2458710
560,187.36,1520402400000,189.75,184.78,189.21,COST,5157114
561,185.69,1520488800000,186.3468,183.08,186.19,COST,6061513
562,188.58,1520575200000,188.64,184.22,186.5,COST,3288116
563,189.37,1520830800000,190.099,187.55,188.27,COST,2394059
564,187.46,1520917200000,190.12,186.8,190.05,COST,1964324
565,184.63,1521003600000,189.01,183.5,188.78,COST,2865997
566,185.51,1521090000000,186.57,184.16,184.82,COST,1811346
567,185.87,1521176400000,186.25,184.47,186.18,COST,3569415
568,184.15,1521435600000,185.98,182.81,185.63,COST,2493194
569,187.35,1521522000000,187.58,184.6,185.1,COST,1852528
570,186.07,1521608400000,187.89,186.06,186.83,COST,2048277
571,182.64,1521694800000,185.5464,182.503,184.9,COST,2489798
572,180.84,1521781200000,184.45,180.83,183.28,COST,2351798
573,187.22,1522040400000,187.56,182.335,183.03,COST,2036617
574,183.15,1522126800000,187.66,182.06,187.44,COST,2495310
575,183.61,1522213200000,184.62,181.23,183.61,COST,2168656
576,188.43,1522299600000,188.64,184.41,184.74,COST,3015962
577,182.75,1522645200000,186.91,181.05,186.91,COST,3599186
578,182.61,1522731600000,184.17,181.35,183.53,COST,2287002
579,185.52,1522818000000,186.35,180.94,181.13,COST,2111406
580,186.25,1522904400000,187.0,184.93,186.7,COST,1933629
581,183.96,1522990800000,187.25,183.1,185.34,COST,2259047
582,184.41,1523250000000,187.4,183.5,185.2,COST,1946009
583,183.55,1523336400000,185.97,182.17,185.75,COST,2527526
584,184.65,1523422800000,186.37,182.22,182.25,COST,1697263
585,188.82,1523509200000,190.04,185.4948,185.5,COST,2841623
586,188.91,1523595600000,189.83,187.01,189.81,COST,1744406
587,194.58,1523854800000,195.8,191.38,191.84,COST,3026826
588,196.0,1523941200000,196.88,194.73,195.66,COST,2160451
589,196.51,1524027600000,197.766,196.12,196.3,COST,1663116
590,195.07,1524114000000,196.4,193.5001,196.16,COST,2427563
591,193.56,1524200400000,195.67,192.75,194.43,COST,2252819
592,193.35,1524459600000,194.38,192.26,193.81,COST,1618030
593,192.51,1524546000000,195.36,191.15,194.54,COST,1598903
594,193.97,1524632400000,194.67,191.39,192.23,COST,1311650
595,195.26,1524718800000,196.44,193.34,194.12,COST,1445836
596,196.58,1524805200000,196.92,194.53,194.95,COST,1563272
597,197.16,1525064400000,199.04,196.3852,197.1,COST,2164979
598,196.55,1525150800000,197.08,193.5149,196.49,COST,1413235
599,194.0,1525237200000,195.58,192.45,195.48,COST,2498065
600,193.01,1525323600000,193.99,190.18,193.916,COST,1815453
601,195.19,1525410000000,196.4,191.28,192.84,COST,1704452
602,193.06,1525669200000,195.795,192.21,195.78,COST,2361852
603,194.48,1525755600000,195.2,192.42,192.99,COST,1908637
604,196.04,1525842000000,196.42,193.15,194.15,COST,1999075
605,195.45,1525928400000,196.93,194.2,196.05,COST,1874181
606,195.76,1526014800000,195.98,194.57,195.33,COST,1296311
607,195.88,1526274000000,197.27,195.42,195.96,COST,1440877
608,195.48,1526360400000,196.7,193.26,194.76,COST,2319581
609,198.71,1526446800000,199.35,195.0,196.07,COST,2163192
610,199.6,1526533200000,201.35,197.89,199.06,COST,2391034
611,198.96,1526619600000,199.52,197.7801,199.5,COST,1624611
612,199.62,1526878800000,201.34,199.09,199.6,COST,1202798
613,198.97,1526965200000,201.77,198.83,199.7214,COST,1563655
614,198.14,1527051600000,199.09,196.771,199.09,COST,1635092
615,198.89,1527138000000,199.09,196.82,198.29,COST,1176296
616,198.36,1527224400000,200.22,197.82,198.89,COST,1330952
617,196.74,1527570000000,198.84,196.0,198.1,COST,2298069
618,199.64,1527656400000,200.53,197.75,198.16,COST,2390862
619,198.24,1527742800000,200.6972,197.7,200.22,COST,4822787
620,197.13,1527829200000,198.99,195.0,195.45,COST,4056435
621,198.62,1528088400000,199.04,197.2501,197.32,COST,1870566
622,197.84,1528174800000,199.35,196.99,199.22,COST,1868462
623,197.66,1528261200000,198.4,196.7,198.01,COST,2066880
624,202.57,1528347600000,202.88,199.41,200.5,COST,2734952
625,203.76,1528434000000,204.0139,201.0,201.51,COST,2052538
626,204.5,1528693200000,204.89,203.42,203.76,COST,1684839
627,204.88,1528779600000,205.08,203.23,204.25,COST,1384769
628,204.11,1528866000000,205.83,203.21,204.92,COST,1665822
629,205.12,1528952400000,205.73,204.29,204.87,COST,1685010
630,207.32,1529038800000,207.67,204.57,205.4,COST,3879641
631,206.21,1529298000000,208.11,205.15,206.0,COST,1975036
632,207.53,1529384400000,207.81,204.622,204.9,COST,1940614
633,207.98,1529470800000,208.585,206.96,207.76,COST,1527724
634,209.96,1529557200000,211.11,208.0,208.17,COST,1825824
635,211.1,1529643600000,211.77,210.02,210.37,COST,1738640
636,211.75,1529902800000,212.08,209.97,210.01,COST,2398551
637,210.09,1529989200000,212.46,209.97,212.38,COST,2276654
638,210.03,1530075600000,212.42,209.61,210.5,COST,2211658
639,208.71,1530162000000,211.185,208.05,210.0,COST,1826827
640,208.98,1530248400000,210.53,208.32,209.66,COST,2164570
641,207.99,1530507600000,208.8244,206.0475,208.42,COST,1876070
642,207.12,1530594000000,209.91,206.9,208.53,COST,842101
643,209.14,1530766800000,209.29,207.55,208.2,COST,1436725
644,209.62,1530853200000,210.39,206.6583,207.14,COST,1523193
645,210.94,1531112400000,211.79,210.0,210.52,COST,1738347
646,211.7,1531198800000,212.7,210.83,210.99,COST,1687801
647,210.95,1531285200000,211.7758,209.97,211.21,COST,1472787
648,214.02,1531371600000,214.17,212.22,212.54,COST,2221975
649,216.54,1531458000000,216.64,213.71,214.0,COST,1951183
650,214.85,1531717200000,217.13,213.9,216.64,COST,2078572
651,215.0,1531803600000,216.155,214.0,214.06,COST,2064776
652,214.97,1531890000000,215.88,213.6,215.34,COST,1869527
653,217.54,1531976400000,218.2,214.03,214.46,COST,2790767
654,218.69,1532062800000,218.939,216.24,216.98,COST,1797886
655,218.84,1532322000000,220.46,218.2,219.88,COST,1394347
656,218.58,1532408400000,220.68,217.59,219.41,COST,1453974
657,220.7,1532494800000,220.82,217.37,217.61,COST,1562432
658,221.72,1532581200000,224.62,220.82,222.0,COST,1820005
659,219.65,1532667600000,222.5,218.76,222.31,COST,1596914
660,219.11,1532926800000,220.118,218.61,219.04,COST,1292741
661,218.71,1533013200000,220.065,218.33,219.69,COST,1888516
662,217.13,1533099600000,219.0989,216.251,218.65,COST,1841316
663,221.12,1533186000000,221.403,215.01,215.01,COST,1904858
664,222.03,1533272400000,222.62,221.0,221.0,COST,1195653
665,222.72,1533531600000,223.27,221.0112,221.43,COST,1285660
666,223.86,1533618000000,225.48,222.98,223.24,COST,1428145
667,224.58,1533704400000,224.88,222.24,222.86,COST,2015845
668,218.24,1533790800000,222.35,216.9101,221.62,COST,3637144
669,220.31,1533877200000,221.7202,217.75,218.14,COST,2830841
670,219.56,1534136400000,221.58,219.06,221.03,COST,1519026
671,222.0,1534222800000,222.56,219.86,220.01,COST,1450552
672,221.67,1534309200000,222.11,218.77,220.72,COST,1844066
673,223.19,1534395600000,224.26,222.14,223.45,COST,1657827
674,225.68,1534482000000,225.88,222.15,222.33,COST,1980933
675,227.35,1534741200000,228.22,225.97,226.0,COST,1783663
676,228.54,1534827600000,230.1,227.7,229.49,COST,2066671
677,229.21,1534914000000,230.23,228.3819,228.48,COST,1268080
678,229.51,1535000400000,230.35,228.57,229.0,COST,1338164
679,231.28,1535086800000,232.06,229.6,230.0,COST,1453290
680,230.03,1535346000000,232.86,228.1,232.74,COST,1904071
681,230.26,1535432400000,231.83,229.84,230.94,COST,1882143
682,230.19,1535518800000,232.0,228.7345,231.79,COST,1793792
683,230.83,1535605200000,231.16,229.44,229.62,COST,1272010
684,233.13,1535691600000,233.52,230.21,230.21,COST,1881346
685,234.68,1536037200000,234.91,233.14,233.14,COST,1858396
686,235.61,1536123600000,236.17,233.2,234.57,COST,2126027
687,236.68,1536210000000,236.77,235.06,235.47,COST,1853243
688,241.46,1536296400000,242.95,237.2,237.31,COST,2722823
689,243.18,1536555600000,243.8042,242.115,243.0,COST,2817471
690,244.21,1536642000000,245.16,243.17,243.93,COST,2185657
691,242.44,1536728400000,245.12,242.23,245.0,COST,1912116
692,241.27,1536814800000,243.99,241.05,242.5,COST,2078161
693,235.38,1536901200000,239.0,234.47,239.0,COST,3875326
694,232.0,1537160400000,234.585,231.51,234.06,COST,2884630
695,234.35,1537246800000,235.47,231.7,231.98,COST,2000248
696,233.85,1537333200000,234.74,232.4217,234.62,COST,1581403
697,233.92,1537419600000,234.996,232.32,234.6,COST,1910100
698,234.76,1537506000000,235.84,234.01,234.37,COST,3718002
699,233.34,1537765200000,234.85,232.9,234.19,COST,1530454
700,232.93,1537851600000,234.66,232.73,234.03,COST,1889791
701,233.81,1537938000000,235.66,233.45,233.57,COST,2008481
702,234.0,1538024400000,235.67,232.34,233.7,COST,1421368
703,234.88,1538110800000,235.47,233.79,233.86,COST,1602808
704,234.65,1538370000000,236.53,234.43,235.81,COST,1673068
705,236.35,1538456400000,237.57,233.87,234.1,COST,1647638
706,233.2,1538542800000,237.31,232.73,236.62,COST,2322277
707,231.68,1538629200000,234.0,230.66,233.26,COST,2862779
708,218.82,1538715600000,227.06,217.79,225.0,COST,7379026
709,223.93,1538974800000,224.4999,219.2569,219.34,COST,3863457
710,224.17,1539061200000,225.15,222.56,224.15,COST,2502767
711,221.05,1539147600000,225.0,221.04,224.1,COST,3021443
712,221.82,1539234000000,225.32,220.93,222.91,COST,3650928
713,226.95,1539320400000,227.62,223.39,225.2,COST,3130467
714,224.51,1539579600000,226.94,224.25,226.25,COST,2441901
715,227.68,1539666000000,228.26,224.316,224.87,COST,2541811
716,228.49,1539752400000,228.88,225.51,228.45,COST,2129262
717,228.58,1539838800000,230.65,226.25,228.54,COST,2624596
718,229.67,1539925200000,230.63,228.72,228.9,COST,2099838
719,229.06,1540184400000,230.25,227.27,229.88,COST,2007324
720,228.75,1540270800000,229.26,223.82,227.07,COST,2656674
721,223.76,1540357200000,231.09,223.09,225.93,COST,3100203
722,226.4,1540443600000,227.59,222.84,224.06,COST,2218870
723,218.19,1540530000000,225.0,217.0,222.31,COST,3995362
724,222.42,1540789200000,224.89,218.75,219.75,COST,3801401
725,227.92,1540875600000,228.21,223.0104,223.1,COST,2410593
726,228.63,1540962000000,230.56,225.56,228.65,COST,2674561
727,229.6,1541048400000,230.8,227.54,228.18,COST,2095039
728,230.16,1541134800000,232.23,227.1787,229.81,COST,2167198
729,234.45,1541397600000,234.89,229.8,230.71,COST,2513883
730,236.71,1541484000000,237.49,234.1757,235.0,COST,2101471
731,240.37,1541570400000,240.88,236.935,238.75,COST,2603891
732,238.7,1541656800000,239.8,237.03,238.51,COST,2140624
733,237.74,1541743200000,240.26,237.07,237.97,COST,2256718
734,234.48,1542002400000,239.2,234.13,237.64,COST,2301381
735,234.14,1542088800000,236.42,232.77,234.75,COST,1548087
736,233.31,1542175200000,237.12,231.71,237.12,COST,1896480
737,229.94,1542261600000,232.65,227.0,232.32,COST,2722281
738,231.02,1542348000000,231.12,226.52,229.3,COST,2822396
739,228.74,1542607200000,233.5,227.81,231.61,COST,1949496
740,219.31,1542693600000,225.0,218.05,224.92,COST,3704770
741,218.57,1542780000000,222.03,217.45,220.56,COST,2036736
742,220.06,1542952800000,221.18,217.6596,218.1,COST,1007476
743,219.45,1543212000000,223.48,218.9,222.85,COST,2205570
744,223.01,1543298400000,223.12,218.38,219.37,COST,2369826
745,230.34,1543384800000,230.46,222.19,222.78,COST,2765564
746,231.0,1543471200000,231.59,228.36,229.0,COST,1478742
747,231.28,1543557600000,233.39,229.7,231.69,COST,2764157
748,232.08,1543816800000,232.2,228.21,230.72,COST,2481489
749,226.35,1543903200000,233.3,225.56,232.11,COST,3418588
750,233.2,1544076000000,233.86,226.6,227.94,COST,4029790
751,224.86,1544162400000,233.81,223.03,233.15,COST,2881911
752,222.66,1544421600000,225.2,219.11,224.54,COST,2649984
753,226.5,1544508000000,227.25,224.0,225.12,COST,2466780
754,227.8,1544594400000,230.45,227.07,228.35,COST,2891394
755,226.51,1544680800000,229.615,225.48,228.84,COST,2170188
756,207.06,1544767200000,219.0,205.51,218.0,COST,8822269
757,202.23,1545026400000,207.995,200.66,206.68,COST,4739434
758,202.99,1545112800000,204.6659,201.57,203.09,COST,3308488
759,201.41,1545199200000,207.0,199.86,203.5,COST,3369592
760,197.13,1545285600000,200.7,193.6753,200.33,COST,4250942
761,194.52,1545372000000,200.7,194.32,197.16,COST,5080238
762,189.99,1545631200000,195.3272,189.8,193.9,COST,2031705
763,198.63,1545804000000,198.78,189.51,190.82,COST,3268831
764,201.08,1545890400000,201.13,193.96,196.96,COST,2705884
765,202.04,1545976800000,204.95,199.59,201.82,COST,2037917
766,203.71,1546236000000,204.39,201.38,203.38,COST,1729647
767,204.76,1546408800000,205.1,199.85,200.5,COST,2143091
768,200.42,1546495200000,205.935,200.04,203.7,COST,2877745
769,206.24,1546581600000,207.93,201.45,203.08,COST,2761611
770,207.0,1546840800000,209.12,203.54,205.52,COST,2226738
771,208.55,1546927200000,209.08,204.18,208.65,COST,2366493
772,209.9,1547013600000,211.2182,207.92,209.15,COST,1862926
773,210.64,1547100000000,210.9,206.0,208.15,COST,2340657
774,210.51,1547186400000,211.25,209.31,210.04,COST,1861225
775,209.0,1547445600000,210.65,208.16,209.47,COST,1523315
776,211.03,1547532000000,211.34,209.08,210.04,COST,1681846
777,210.18,1547618400000,211.46,209.5,211.46,COST,1455042
778,211.46,1547704800000,211.65,209.65,209.87,COST,1517058
779,213.59,1547791200000,214.16,211.77,212.56,COST,2115355
780,212.4,1548136800000,215.555,210.8,213.0,COST,3310793
781,212.09,1548223200000,214.845,210.0,213.0,COST,2220161
782,210.31,1548309600000,212.39,208.9,212.39,COST,1994413
783,209.07,1548396000000,212.319,208.74,212.03,COST,2252889
784,210.77,1548655200000,210.79,207.31,208.68,COST,1999432
785,210.31,1548741600000,210.54,208.5668,210.32,COST,1636487
786,211.35,1548828000000,212.17,209.32,210.48,COST,1590026
787,214.63,1548914400000,214.88,209.72,211.14,COST,4341129
788,210.27,1549000800000,215.0,209.365,214.0,COST,3453857
789,211.18,1549260000000,211.19,207.9,210.7,COST,1630281
790,211.61,1549346400000,212.52,209.64,211.49,COST,2074517
791,211.6,1549432800000,212.26,210.48,212.26,COST,1618762
792,209.05,1549519200000,210.1,206.27,210.07,COST,2526625
793,207.75,1549605600000,208.49,205.75,207.83,COST,2013683
794,208.72,1549864800000,208.92,206.76,208.65,COST,2376584
795,211.9,1549951200000,212.75,209.255,210.06,COST,2091247
796,212.8,1550037600000,213.505,211.295,212.23,COST,1703041
797,213.84,1550124000000,214.545,211.14,212.0,COST,1411054
798,216.47,1550210400000,217.25,214.04,215.15,COST,2635500
799,218.12,1550556000000,219.6,216.51,216.67,COST,1938119
800,217.11,1550642400000,219.07,215.0573,218.23,COST,1785610
801,215.23,1550728800000,216.72,214.33,216.6,COST,1615527
802,216.29,1550815200000,216.59,214.25,215.17,COST,1542501
803,217.05,1551074400000,219.09,216.55,217.37,COST,1794018
804,217.61,1551160800000,218.91,216.13,216.89,COST,1884099
805,218.05,1551247200000,218.86,216.45,216.51,COST,1482708
806,218.74,1551333600000,219.6917,217.52,218.49,COST,2055597
807,219.44,1551420000000,220.57,215.77,219.76,COST,2178555
808,218.41,1551679200000,221.08,215.87,220.43,COST,2444661
809,219.82,1551765600000,221.61,218.9,218.91,COST,2160246
810,219.23,1551852000000,221.91,218.23,220.5,COST,1985311
811,216.79,1551938400000,219.39,216.22,218.13,COST,3279102
812,227.82,1552024800000,228.7,223.77,225.48,COST,6782749
813,229.69,1552280400000,229.91,227.06,227.53,COST,3748431
814,232.96,1552366800000,233.4,229.9,230.32,COST,2647259
815,236.38,1552453200000,237.45,232.95,234.25,COST,2421178
816,233.84,1552539600000,236.38,233.28,236.13,COST,2300252
817,233.6,1552626000000,235.65,233.18,234.17,COST,5073781
818,236.59,1552885200000,236.68,233.49,233.58,COST,1735414
819,237.05,1552971600000,238.05,236.29,237.52,COST,1852346
820,236.98,1553058000000,238.49,235.775,237.03,COST,1499470
821,239.54,1553144400000,239.85,236.5526,236.68,COST,1617047
822,237.56,1553230800000,240.34,236.9,239.75,COST,1873609
823,236.97,1553490000000,238.08,235.785,236.93,COST,1357121
824,239.07,1553576400000,240.25,237.36,238.0,COST,1193004
825,239.41,1553662800000,240.21,238.16,238.71,COST,1351237
826,241.22,1553749200000,241.95,239.5834,239.98,COST,1396657
827,242.14,1553835600000,242.44,240.77,241.66,COST,1967964
828,244.19,1554094800000,244.41,242.58,243.07,COST,1610207
829,240.5,1554181200000,244.19,240.31,244.0,COST,1574327
830,242.48,1554267600000,243.55,241.02,241.69,COST,1663865
831,244.4,1554354000000,244.76,241.25,242.17,COST,1320012
832,245.87,1554440400000,247.09,244.01,244.96,COST,1616207
833,246.52,1554699600000,246.83,245.2,245.99,COST,1244150
834,244.91,1554786000000,245.68,244.005,245.11,COST,1450175
835,245.61,1554872400000,246.67,244.71,245.28,COST,1556647
836,241.24,1554958800000,244.18,240.92,243.62,COST,2719985
837,241.95,1555045200000,242.72,240.9,241.51,COST,2187612
838,246.33,1555304400000,246.75,241.96,242.37,COST,1859679
839,245.34,1555390800000,246.82,244.25,246.65,COST,1360535
840,245.56,1555477200000,246.46,244.32,246.3,COST,1363036
841,245.81,1555563600000,247.25,244.701,246.79,COST,1365116
842,243.42,1555909200000,245.77,242.56,245.19,COST,1300078
843,245.58,1555995600000,246.53,242.21,244.65,COST,1524628
844,247.96,1556082000000,248.7,245.6,245.68,COST,1156425
845,245.6,1556168400000,247.15,243.94,246.21,COST,1278195
846,243.82,1556254800000,245.89,242.06,245.62,COST,1842939
847,244.28,1556514000000,245.75,243.49,245.0,COST,1429707
848,245.53,1556600400000,245.79,243.02,244.77,COST,1427578
849,241.59,1556686800000,245.46,241.55,245.34,COST,1350376
850,242.69,1556773200000,242.885,240.42,241.76,COST,1237645
851,244.62,1556859600000,244.88,242.72,243.27,COST,905868
852,244.23,1557118800000,244.83,242.06,242.85,COST,1195175
853,240.18,1557205200000,242.735,238.22,241.72,COST,1775187
854,241.34,1557291600000,243.05,238.19,239.56,COST,1611887
855,243.47,1557378000000,244.0556,240.16,240.66,COST,1919368
856,247.02,1557464400000,248.55,240.025,242.94,COST,2036492
857,241.92,1557723600000,244.93,240.67,244.12,COST,1962786
858,242.73,1557810000000,245.09,241.81,242.29,COST,1635179
859,244.67,1557896400000,245.4,241.23,242.11,COST,1194788
860,247.44,1557982800000,249.73,245.21,245.63,COST,1801038
861,248.35,1558069200000,250.0498,245.5935,245.88,COST,1672148
862,248.9,1558328400000,249.94,247.15,247.15,COST,1600493
863,249.93,1558414800000,250.83,248.1,249.11,COST,1504191
864,249.51,1558501200000,251.01,249.14,251.01,COST,1242294
865,248.53,1558587600000,249.92,247.1774,248.63,COST,1822807
866,247.3,1558674000000,249.5635,246.77,249.11,COST,1340428
867,246.31,1559019600000,250.2,246.14,248.58,COST,3164140
868,240.69,1559106000000,244.77,238.91,244.13,COST,2594886
869,241.54,1559192400000,243.58,240.745,242.15,COST,2030255
870,239.58,1559278800000,240.66,233.05,238.98,COST,4058490
871,241.07,1559538000000,241.54,238.0846,239.78,COST,2512452
872,245.61,1559624400000,245.82,242.5,243.0,COST,1761622
873,247.96,1559710800000,248.76,245.02,246.1,COST,1825514
874,251.21,1559797200000,251.94,247.735,248.0,COST,1487759
875,256.01,1559883600000,256.6,251.02,251.16,COST,2270617
876,256.85,1560142800000,258.825,256.11,256.4,COST,1839825
877,257.11,1560229200000,259.615,256.2078,258.91,COST,1613472
878,257.23,1560315600000,258.75,255.77,257.58,COST,1071667
879,259.71,1560402000000,259.87,257.5474,257.71,COST,1228541
880,260.15,1560488400000,261.2,258.91,260.0,COST,1288089
881,261.43,1560747600000,262.25,260.43,261.13,COST,1192307
882,262.74,1560834000000,264.1956,262.05,263.61,COST,2763187
883,263.66,1560920400000,264.1008,260.94,262.31,COST,1628489
884,267.35,1561006800000,267.79,264.55,265.0,COST,1745108
885,266.13,1561093200000,268.94,265.99,266.77,COST,2964243
886,266.77,1561352400000,267.97,266.52,267.31,COST,1586110
887,266.36,1561438800000,267.08,265.36,266.71,COST,1182443
888,264.41,1561525200000,266.8195,264.34,266.45,COST,1334353
889,265.58,1561611600000,266.48,262.99,264.9,COST,1122854
890,264.26,1561698000000,266.385,263.36,265.5,COST,1952692
891,263.55,1561957200000,267.0,261.84,266.43,COST,1960377
892,265.47,1562043600000,265.57,261.67,263.92,COST,1201390
893,269.14,1562130000000,269.16,265.14,265.14,COST,986472
894,268.25,1562302800000,268.61,266.27,268.2,COST,1081451
895,269.4,1562562000000,269.69,267.35,268.33,COST,1236007
896,269.97,1562648400000,270.78,268.49,269.36,COST,1400472
897,271.42,1562734800000,271.53,269.34,270.05,COST,1256976
898,276.54,1562821200000,276.77,271.813,272.33,COST,1985628
899,279.44,1562907600000,280.0,276.01,276.5,COST,2046480
900,280.58,1563166800000,280.7,278.9,279.94,COST,1568031
901,280.65,1563253200000,281.37,279.7765,281.0,COST,1379215
902,281.56,1563339600000,282.85,280.22,281.05,COST,1716730
903,282.91,1563426000000,283.06,279.19,282.2,COST,1696366
904,281.51,1563512400000,284.31,281.35,283.07,COST,1607618
905,280.17,1563771600000,282.32,279.32,281.22,COST,1461682
906,280.1,1563858000000,282.08,279.0243,281.85,COST,1117826
907,280.83,1563944400000,281.24,279.01,279.83,COST,1257368
908,279.8,1564030800000,281.94,279.34,281.2,COST,1600168
909,281.37,1564117200000,281.77,279.12,279.8,COST,1447719
910,280.13,1564376400000,281.3,279.54,281.01,COST,1257360
911,279.5,1564462800000,280.57,279.1,280.27,COST,978168
912,275.63,1564549200000,279.72,272.6301,279.02,COST,1886852
913,274.57,1564635600000,280.93,274.31,275.75,COST,2634609
914,272.5,1564722000000,274.9414,270.5,274.3,COST,1969165
915,265.1,1564981200000,270.5524,262.71,270.09,COST,3329760
916,269.31,1565067600000,270.2299,264.0485,266.47,COST,2383225
917,274.3,1565154000000,274.855,263.59,268.18,COST,3037469
918,274.8,1565240400000,274.84,271.0,273.04,COST,2046674
919,273.94,1565326800000,275.47,271.9148,274.58,COST,1284267
920,271.31,1565586000000,274.98,269.3,274.03,COST,1638619
921,276.26,1565672400000,278.16,270.01,271.18,COST,1743336
922,268.15,1565758800000,275.36,268.0,274.0,COST,2122137
923,271.52,1565845200000,272.9749,268.77,270.53,COST,1651115
924,274.1,1565931600000,276.07,273.44,274.1,COST,1278604
925,275.61,1566190800000,277.3815,274.55,276.41,COST,1314844
926,272.97,1566277200000,276.36,272.85,276.28,COST,1390900
927,275.68,1566363600000,276.54,274.7,275.41,COST,1682347
928,279.92,1566450000000,280.99,276.868,277.01,COST,2345701
929,274.01,1566536400000,280.13,272.7,278.21,COST,1984929
930,278.46,1566795600000,278.53,275.69,275.75,COST,1426519
931,292.38,1566882000000,293.44,280.34,281.0,COST,5176415
932,294.49,1566968400000,299.95,292.42,293.75,COST,5165054
933,296.57,1567054800000,297.725,292.7566,297.48,COST,2614701
934,294.76,1567141200000,298.28,292.83,298.0,COST,1801420
935,292.05,1567486800000,294.0,290.46,292.57,COST,1843045
936,296.12,1567573200000,296.3,293.771,294.0,COST,1376086
937,296.97,1567659600000,299.71,296.675,298.43,COST,1865731
938,303.76,1567746000000,304.64,298.29,299.2,COST,3018101
939,299.0,1568005200000,307.34,298.21,304.5,COST,3397183
940,297.0,1568091600000,298.25,294.5789,297.38,COST,2724986
941,290.69,1568178000000,295.74,287.81,294.3,COST,4754696
942,289.89,1568264400000,292.75,288.68,290.34,COST,2942632
943,291.9,1568350800000,294.07,289.85,290.2,COST,2306343
944,288.69,1568610000000,291.3769,288.3402,290.57,COST,1508893
945,291.41,1568696400000,291.7858,288.69,289.56,COST,1776040
946,292.43,1568782800000,293.57,288.8,290.7,COST,1687336
947,287.83,1568869200000,289.76,284.71,289.49,COST,3055125
948,286.36,1568955600000,289.41,286.14,288.75,COST,3473365
949,287.57,1569214800000,288.13,285.75,286.36,COST,2058102
950,287.91,1569301200000,292.62,286.4,289.3,COST,2495624
951,288.51,1569387600000,289.68,286.87,288.26,COST,1848371
952,288.26,1569474000000,289.8099,286.6,289.43,COST,1891317
953,285.95,1569560400000,289.53,284.4,289.53,COST,1538930
954,288.11,1569819600000,288.62,286.57,287.7,COST,2179096
955,283.93,1569906000000,288.68,283.18,288.04,COST,2654476
956,285.11,1569992400000,285.79,282.22,283.23,COST,2506362
957,289.0,1570078800000,290.86,281.6001,285.39,COST,3958168
958,291.67,1570165200000,291.95,283.32,287.85,COST,4536695
